EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
5501979,MCDONOUGH CO.,BLANDINSVILLE,04/02/2006,1620,Tornado, ,F1,0,0,150000,0,IL,CST, ,1209174,C,109,DVN,0,0,NWS STORM SURVEY, ,12,233,3,S,3,S,BLANDINSVILLE,04/02/2006,1630,40.5,-90.86667,40.6,-90.68333,"Rated F1","A supercell produced a long track tornado across northern McDonough county.  The tornado first touched down 3 miles south of Blandinsville and moved east-northeast.  The tornado moved through the town of Sciota in the 1629-1630 CST time period and dissipated shortly after crossing U.S. 67 2.5 miles north of Good Hope.  Considerable damage occurred to trees and buildings along its path.

The Hire Township maintenance garage was destroyed.  A metal pole barn was destroyed and another heavily damaged.  Two wood barns and 7 grain bins were destroyed along the path with 4 grain bins heavily damaged.  Most of the damage occurred roughly 3 miles south of Blandinsville.",403
5501075,MADISON CO.,DORSEY,04/02/2006,1621,Tornado, ,F0,0,0,0,0,IL,CST, ,1207792,C,119,LSX,0,0,NWS STORM SURVEY, ,5,50,1,S,1,S,DORSEY,04/02/2006,1626,38.95,-90,39.01667,-89.9,"A small but rather long tornado first formed in Madison County just north of Dorsey. Trees were damaged and roof shingles were blown off a couple of homes. The tornado continued into Macoupin County.","",404
5501076,MACOUPIN CO.,STAUNTON,04/02/2006,1626,Tornado, ,F0,0,0,0,0,IL,CST, ,1207792,C,117,LSX,0,0,NWS STORM SURVEY, ,11,50,6,WSW,6,WSW,STAUNTON,04/02/2006,1637,38.98333,-89.88333,39.06667,-89.73333,"The Madison County tornado that started near Dorsey crossed the Macoupin County line about 6 miles west southwest of Staunton. The tornado damaged trees, downed a few power lines, and blew off roof shingles near Staunton and Mt. Olive.","",405
5501073,MADISON CO.,HIGHLAND,04/02/2006,1630,Tornado, ,F1,0,0,0,0,IL,CST, ,1207790,C,119,LSX,0,0,NWS STORM SURVEY, ,2,100,2,SW,2,SW,HIGHLAND,04/02/2006,1634,38.71667,-89.7,38.73333,-89.66667,"The tornado first formed near the intersection of Ellis and Acorn Roads where it destroyed two grain bins. The tornado traveled across an open field and then hit a farm one quarter mile west of Highway 160. The home sustained minor roof, window and siding damage. A large machine shed was destroyed with debris thrown three quarter to one mile to the northeast. A garage was also destroyed. A number of power poles wee snapped off just south of town along Old Trenton Road. A large ranch home just north of this location sustained considerable roof and window damage. Several large trees in the area were also downed.","",406
5499254,MACOUPIN CO.,GILLESPIE,04/02/2006,1635,Tornado, ,F0,0,0,0,0,IL,CST, ,1207801,C,117,LSX,0,0,NWS STORM SURVEY, ,.1,20,2,N,2,N,GILLESPIE,04/02/2006,1636,39.16667,-89.83333,39.16667,-89.83333,"The line of thunderstorms that produced small tornadoes near Piasa produced a third tornado around 535 pm CDT. This tornado destroyed a mobile home two miles north of Gillespie on Highway 4 at Quarry Road.  This tornado was rated F0 with a path length of one-tenth of a mile and a width of 20 yards.","",407
5501328,MONTGOMERY CO.,WALSHVILLE,04/02/2006,1641,Tornado, ,F0,0,0,0,0,IL,CST, ,1207793,C,135,LSX,0,0,NWS STORM SURVEY, ,1,50,1,NE,1,NE,WALSHVILLE,04/02/2006,1642,39.08333,-89.6,39.08333,-89.61667,"The same storm that produced a tornado in Madison and Macoupin County produced another short lived tornado near Walshville. The tornado downed a couple of trees, destroyed a shed, and caused minor roof damage to a home.","",408
5499677,SANGAMON CO.,LOAMI,04/02/2006,1646,Tornado, ,F1,0,0,0,0,IL,CST, ,1208072,C,167,ILX,0,0,NWS STORM SURVEY, ,.5,200,4,SW,4,SW,LOAMI,04/02/2006,1648,39.63333,-89.9,39.63333,-89.9,"Tornado briefly touched down and knocked down 12 power poles and several large trees.","",409
5499678,SANGAMON CO.,BERLIN,04/02/2006,1649,Tornado, ,F1,0,0,0,0,IL,CST, ,1208072,C,167,ILX,0,0,NWS STORM SURVEY, ,2,100, , , , ,BERLIN,04/02/2006,1653,39.75,-89.9,39.76667,-89.88333,"The tornado completely destroyed a grain bin and a pole barn, with numerous 12 to 18 inch diameter trees splintered off at various heights.  Near the end of the tornado track, a pole barn had its main door blown in, and half of the roof completely destroyed.","",410
5501329,MONTGOMERY CO.,HILLSBORO,04/02/2006,1650,Tornado, ,F2,0,0,0,0,IL,CST, ,1207794,C,135,LSX,0,0,NWS STORM SURVEY, ,20,200, , , , ,HILLSBORO,04/02/2006,1705,39.15,-89.48333,39.36667,-89.1,"A tornado first formed on the south side of Hillsboro where it caused a narrow path of sign and window damage at a car dealership and two gasoline stations, and blew metal sheeting into nearby trees at a home improvement store. It then destroyed barns one mile southeast of Irving and 2 miles south of Witt. The barn damage south of Witt was rated F1. The tornado then destroyed a metal shed 3 miles south of Nokomis and lofted the sheet metal up to a mile downstream. It also caused minor damage to a grain bin on a farm about three miles southeast of Nokomis. It then caused major damage to a machine shed three miles east of Nokomis where the sheet metal was blown one half mile downstream. The tornado then intensified to nearly 200 yards wide where it toppled and destroyed two high tension electric power line towers about 5 miles east of Nokomis. The damage was rated low end F2. The tornado then weakened and destroyed another grain bin and caused minor damage before dissipating near the Shelby County line.","",411
5499255,MONTGOMERY CO.,FARMERSVILLE,04/02/2006,1656,Tornado, ,F1,0,0,0,0,IL,CST, ,1207802,C,135,LSX,0,0,NWS STORM SURVEY, ,1.7,100,5,E,5,E,FARMERSVILLE,04/02/2006,1658,39.43333,-89.56667,39.46667,-89.55,"A tornado formed east of Farmersville and moved east northeast for almost 2 miles in Montgomery County. The tornado then crossed into Christian County. Machine sheds and barns were heavily damaged at three. farms along the path.","",412
5499679,SANGAMON CO.,CHATHAM,04/02/2006,1656,Tornado, ,F1,0,0,0,0,IL,CST, ,1208072,C,167,ILX,0,0,NWS STORM SURVEY, ,1,100,2,N,2,N,CHATHAM,04/02/2006,1659,39.7,-89.7,39.7,-89.66667,"The tornado removed roofing material from several new construction homes.","",413
5499680,SANGAMON CO.,SPRINGFIELD,04/02/2006,1658,Tornado, ,F1,0,0,0,0,IL,CST, ,1208072,C,167,ILX,0,0,NWS STORM SURVEY, ,1,100, , , , ,SPRINGFIELD,04/02/2006,1701,39.8,-89.65,39.8,-89.65,"The tornado caused minor roof and structural damage to several businesses on the southwest side of Springfield.","",414
5499683,CHRISTIAN CO.,MORRISONVILLE,04/02/2006,1658,Tornado, ,F0,0,0,0,0,IL,CST, ,1208072,C,21,ILX,0,0,NWS STORM SURVEY, ,.5,30,5,NW,5,NW,MORRISONVILLE,04/02/2006,1659,39.46667,-89.53333,39.46667,-89.53333,"Continued from Montgomery county, WFO St Louis forecast area.  Tornado briefly crossed a field in Christian county and no damage was reported.","",415
5499681,SANGAMON CO.,PAWNEE,04/02/2006,1659,Tornado, ,F0,0,0,0,0,IL,CST, ,1208072,C,167,ILX,0,0,NWS STORM SURVEY, ,1.3,50,2,SW,2,SW,PAWNEE,04/02/2006,1700,39.56667,-89.61667,39.58333,-89.58333,"The tornado destroyed 3 grain bins and blew them a quarter mile away.  It also damaged 3 barns and blew down a number of trees.","",416
5499682,SANGAMON CO.,SPRINGFIELD,04/02/2006,1706,Tornado, ,F1,0,0,0,0,IL,CST, ,1208072,C,167,ILX,0,0,NWS STORM SURVEY, ,.8,50, , , , ,SPRINGFIELD,04/02/2006,1708,39.8,-89.65,39.8,-89.65,"The tornado caused damage to the roof of the Illinois Department of Transportation building.","",417
5499684,CHRISTIAN CO.,TAYLORVILLE,04/02/2006,1708,Tornado, ,F1,0,1,0,0,IL,CST, ,1208073,C,21,ILX,0,0,NWS STORM SURVEY, ,6.3,300,6,WSW,6,WSW,TAYLORVILLE,04/02/2006,1716,39.51667,-89.4,39.56667,-89.3,"The tornado damaged sheds and downed numerous trees along its path.  Several homes and businesses in Taylorville reported roof and structural damage.  There was one injury (direct) due to falling debris.","",418
5499739,SANGAMON CO.,RIVERTON,04/02/2006,1713,Tornado, ,F1,0,1,0,0,IL,CST, ,1208073,C,167,ILX,0,0,NWS STORM SURVEY, ,1.5,100,2,SE,2,SE,RIVERTON,04/02/2006,1716,39.83333,-89.5,39.81667,-89.51667,"The tornado struck a mobile home park, destroying eight homes and damaging thirty others.  Numerous trees were blown down.  One injury (direct) occurred when a woman exited her mobile home and was blown into an adjacent home.","",419
5499740,SHELBY CO.,OCONEE,04/02/2006,1714,Tornado, ,F1,0,0,0,0,IL,CST, ,1208074,C,173,ILX,0,0,NWS STORM SURVEY, ,2,150,3,NNW,3,NNW,OCONEE,04/02/2006,1715,39.31667,-89.13333,39.33333,-89.11667,"The tornado continued into Christian County.","",420
5499741,CHRISTIAN CO.,PANA,04/02/2006,1715,Tornado, ,F1,0,0,0,0,IL,CST, ,1208074,C,21,ILX,0,0,NWS STORM SURVEY, ,4,150,4,SW,4,SW,PANA,04/02/2006,1720,39.35,-89.13333,39.38333,-89.06667,"The tornado entered the county from Shelby County.  It ripped the roof off a shed, and blew another shed across a field.  The tornado caused minor roof damage and blew down numerous trees as it moved into the southeast part of Pana.","",421
5499738,CHRISTIAN CO.,TAYLORVILLE,04/02/2006,1717,Tornado, ,F0,0,0,0,0,IL,CST, ,1208073,C,21,ILX,0,0,NWS STORM SURVEY, ,.1,50,4,NE,4,NE,TAYLORVILLE,04/02/2006,1717,39.58333,-89.25,39.58333,-89.25,"The tornado briefly touched down in a field.  No damage was reported.","",422
5499742,CHRISTIAN CO.,ASSUMPTION,04/02/2006,1720,Tornado, ,F1,0,0,0,0,IL,CST, ,1208075,C,21,ILX,0,0,NWS STORM SURVEY, ,1,100, , , , ,ASSUMPTION,04/02/2006,1721,39.51667,-89.05,39.51667,-89.05,"The tornado briefly touched down causing minor roof and tree damage.","",423
5499743,MENARD CO.,GREENVIEW,04/02/2006,1722,Tornado, ,F0,0,0,0,0,IL,CST, ,1208075,C,129,ILX,0,0,TRAINED SPOTTER, ,.3,40, , , , ,GREENVIEW,04/02/2006,1722,40.08333,-89.75,40.08333,-89.75,"Tornado briefly touched down causing minor siding damage to one home.","",424
5499745,MACON CO.,MACON,04/02/2006,1730,Tornado, ,F2,0,0,0,0,IL,CST, ,1208075,C,115,ILX,0,0,NWS STORM SURVEY, ,4.5,300,1,SW,1,SW,MACON,04/02/2006,1734,39.68333,-89.01667,39.7,-88.91667,"The tornado completely destroyed a large barn, causing debris to be blown more than a mile to the northeast.  It also damaged trees and did minor damage to a roof.","",425
5499744,MACON CO.,NIANTIC,04/02/2006,1730,Tornado, ,F0,0,0,0,0,IL,CST, ,1208075,C,115,ILX,0,0,TRAINED SPOTTER, ,.1,30,1,E,1,E,NIANTIC,04/02/2006,1730,39.85,-89.15,39.85,-89.15,"The tornado briefly touched down in a field.  No damage was reported.","",426
5499746,LOGAN CO.,LINCOLN,04/02/2006,1732,Tornado, ,F0,0,0,0,0,IL,CST, ,1208075,C,107,ILX,0,0,NWS STORM SURVEY, ,1,80,3,SE,3,SE,LINCOLN,04/02/2006,1733,40.11667,-89.33333,40.13333,-89.31667,"The tornado damaged a barn, blew down a large tree, and damaged a grain storage bin.","",427
5499747,LOGAN CO.,CHESTNUT,04/02/2006,1736,Tornado, ,F0,0,0,0,0,IL,CST, ,1208075,C,107,ILX,0,0,NWS STORM SURVEY, ,2.5,50,1,W,1,W,CHESTNUT,04/02/2006,1739,40.05,-89.2,40.06667,-89.18333,"The tornado caused roof damage to several barns, blew down a few trees, and damaged shingles on homes.","",428
5499748,MACON CO.,ELWIN,04/02/2006,1736,Tornado, ,F1,0,3,0,0,IL,CST, ,1208075,C,115,ILX,0,0,NWS STORM SURVEY, ,7.5,150,2,SW,2,SW,ELWIN,04/02/2006,1745,39.76667,-89,39.83333,-88.95,"The tornado snapped power poles and blew down numerous trees along its path.  It damaged the roof of several structures and broke a window and signs at a strip mall.  Three injuries (direct) were reported due to flying glass.","",429
5499749,CUMBERLAND CO.,NEOGA,04/02/2006,1742,Tornado, ,F0,0,0,0,0,IL,CST, ,1208075,C,35,ILX,0,0,NWS STORM SURVEY, ,.8,100, , , , ,NEOGA,04/02/2006,1743,39.31667,-88.45,39.31667,-88.45,"The tornado briefly touched down damaging the roof of a school and blowing down several large trees.","",430
5499750,DE WITT CO.,WELDON,04/02/2006,1801,Tornado, ,F0,0,0,0,0,IL,CST, ,1208075,C,39,ILX,0,0,NWS STORM SURVEY, ,.1,30,2,NNE,2,NNE,WELDON,04/02/2006,1801,40.15,-88.73333,40.15,-88.73333,"The tornado briefly touched down in a field.  No damage was reported.","",431
5499751,MCLEAN CO.,TOWANDA,04/02/2006,1808,Tornado, ,F0,0,0,0,0,IL,CST, ,1208075,C,113,ILX,0,0,NWS STORM SURVEY, ,.1,30,1,S,1,S,TOWANDA,04/02/2006,1808,40.55,-88.9,40.55,-88.9,"The tornado briefly touched down in a field.  No damage was reported.","",432
5499752,MCLEAN CO.,HUDSON,04/02/2006,1812,Tornado, ,F0,0,0,0,0,IL,CST, ,1208076,C,113,ILX,0,0,NWS STORM SURVEY, ,.2,50,3,NNW,3,NNW,HUDSON,04/02/2006,1813,40.63333,-89,40.65,-88.98333,"The tornado did minor roof damage to an outbuilding.  It then crossed into Woodford County.","",433
5499828,WOODFORD CO.,KAPPA,04/02/2006,1813,Tornado, ,F0,0,0,0,0,IL,CST, ,1208076,C,203,ILX,0,0,NWS STORM SURVEY, ,.3,50,2,SW,2,SW,KAPPA,04/02/2006,1813,40.65,-89.05,40.65,-89.03333,"Continuation of McLean County tornado.  No additional damage reported.","",434
5499829,MCLEAN CO.,ARROWSMITH,04/02/2006,1813,Tornado, ,F1,0,0,0,0,IL,CST, ,1208077,C,113,ILX,0,0,NWS STORM SURVEY, ,1,50,5,S,5,S,ARROWSMITH,04/02/2006,1816,40.38333,-88.63333,40.4,-88.63333,"The tornado destroyed a barn and tore the metal roof off another barn.  It also demolished three concrete grain silos.","",435
5499830,CHAMPAIGN CO.,CHAMPAIGN,04/02/2006,1815,Tornado, ,F0,0,0,0,0,IL,CST, ,1208077,C,19,ILX,0,0,NWS STORM SURVEY, ,.1,30, , , , ,CHAMPAIGN,04/02/2006,1815,40.11667,-88.25,40.11667,-88.25,"The tornado briefly touched down.  No damage was reported.","",436
5499831,MCLEAN CO.,GRIDLEY,04/02/2006,1822,Tornado, ,F0,0,0,0,0,IL,CST, ,1208077,C,113,ILX,0,0,NWS STORM SURVEY, ,1.1,50,3,W,3,W,GRIDLEY,04/02/2006,1823,40.75,-88.93333,40.75,-88.93333,"The tornado touched down in far northern McLean County, then crossed into Livingston County (NWS Chicago forecast area).  No damage was reported in McLean County.","",437
5499347,LIVINGSTON CO.,FLANAGAN,04/02/2006,1823,Tornado, ,F0,0,0,0,0,IL,CST, ,1207803,C,105,LOT,0,0,NWS STORM SURVEY, ,1.5,50,10,SW,10,SW,FLANAGAN,04/02/2006,1825,40.76667,-88.98333,40.78333,-88.95,"A F0 tornado touched down about 3 miles west of Gridley in Mclean County, crossed into Livingston County about 9.5 miles southwest of Flanagan, then dissipated about 8.0 miles southwest of Flanagan.  No damage or injuries were reported.","",438
5499832,CHAMPAIGN CO.,FLATVILLE,04/02/2006,1825,Tornado, ,F0,0,0,0,0,IL,CST, ,1208077,C,19,ILX,0,0,NWS STORM SURVEY, ,.3,50, , , , ,FLATVILLE,04/02/2006,1827,40.23333,-88.05,40.23333,-88.05,"The tornado briefly touched down causing minor structural damage.","",439
